   0.5889967794    0.0000000000    1.7437122251    1.4425607939   -2.3607444735   -0.9300027498
  -0.1856687968    0.0000000000   -0.7980627352    0.0496813126   -0.5380201089    1.1980295212
   0.3517272205    0.0000000000    0.0296832303    0.4913962616    0.3726991600    2.0616195954
  -0.1590995645    0.0000000000    1.0693159694   -1.0985291123    0.4358015409    1.1252625681
   0.9670901114    1.0000000000    0.8907063913   -0.2618144960    1.8410910466   -0.0225911632
   0.3846976788    1.0000000000    1.7548861820   -1.6487420457    0.0228522280    0.6698967368
  -0.5727459788    1.0000000000    1.4956441370    0.1728050684   -1.6153836949    1.4488630125
   0.5655686348    1.0000000000    1.0693926697    0.3685988953    0.7509657074    0.9748048073
   0.6125802867    1.0000000000   -0.7727087142   -1.1210862829    1.7304298788   -0.4704640329
   0.3679227768    1.0000000000    0.7948626678   -0.3223606668    0.7926348938    2.0739475116
   0.7294654620    0.0000000000    0.3142719945    0.9303348778    0.7800026543   -1.4216282141
   0.7709813586    0.0000000000   -1.3262654599    1.5166635806   -0.7438758153   -0.4979781460
   1.0181289001    1.0000000000    1.4172990465   -1.1888254283    1.5500298913   -1.3351261124
   0.8474566066    0.0000000000    0.8072365346    1.6053200451    0.0113515137    0.5175160570
   0.0460921626    0.0000000000    0.0454900806    0.4588106785   -1.7594542797   -0.5011366107
   1.4601130607    1.0000000000   -0.2330920610    1.4069985887    3.0225471777   -0.1042045696
   0.9403360595    1.0000000000   -1.1983011447   -0.8061251486    2.1100954376   -1.3448974849
  -0.4741561725    0.0000000000    0.1995240736   -1.3256300677    0.0913822433    1.3499145301
   0.4033533657    1.0000000000    0.4684391194    0.6968259448    0.1002371696   -1.1533996076
  -0.0015727481    0.0000000000   -0.8311549842    0.1170995763   -0.0695955544    1.7956996956
  -0.1017974017    1.0000000000    1.1622040491   -1.0948474999   -0.7261123622   -0.5220422744
   0.4023686244    0.0000000000   -1.0972030465    0.8902014736    0.2796468451   -1.0499158149
   0.2065984319    0.0000000000   -2.1231003500    0.1930987084    0.3955169255    0.6967626059
   0.9228193487    1.0000000000    1.0397270909   -0.2350361228    1.3970657234    0.5240848886
  -0.6176819001    0.0000000000   -0.4033660381   -1.7498170417   -0.9965840609    0.1257636761
   0.3593616090    0.0000000000   -0.1260295853    0.5306891438    0.4118109879    1.4389280860
   0.2936662853    0.0000000000   -0.8375167228    0.5579283602    0.1556334883    0.0067341981
  -0.7893110264    1.0000000000   -1.6059627607   -0.2981559989   -1.0164747568    0.4362136251
   0.4430821928    1.0000000000    1.2552373747   -0.8949476989    0.4534982327    0.4590895863
   0.3092311913    1.0000000000   -0.6888689838    0.0928622077    1.0461889124    0.4670287168
   1.2325196131    0.0000000000    1.6609524881    2.1842802306    0.9304137015   -0.7655579316
   0.9265658390    0.0000000000    0.8073081862    1.2590404122    2.0458083929    0.7452142163
  -0.5963370174    1.0000000000   -0.3147581467   -0.5933251955   -0.7356946089   -0.4942513023
  -0.5502706949    1.0000000000   -1.0859024011    0.3999477931   -0.7697200690   -1.4336025349
   0.0073387211    0.0000000000   -0.7324619867   -0.3192849539   -0.0819328286    1.0042147147
   0.2821503095    0.0000000000   -1.2125231311    0.5495623946    0.2620767896    0.6712434524
   0.5977343622    1.0000000000    2.0871133596    0.8891178941    0.4177670030   -1.2081620745
   0.9377632671    0.0000000000    0.1644412302    1.9469013298    0.4716768750   -0.7078868274
   0.2858514922    0.0000000000    1.1502055425    0.2488380964   -0.6566220048    1.0026521991
  -0.4759850649    1.0000000000   -1.2673520490   -2.0149331642   -0.1058427386   -1.8006626837
  -0.0443855621    0.0000000000    0.1810351296   -0.0212947284   -0.1417034680    1.1964193163
   0.2122432284    1.0000000000    1.1778619388   -1.0879660128   -0.1396948758    1.6195117268
   0.1277995576    1.0000000000   -0.3350107619   -0.0644774648    0.5295815679    0.4494165986
   0.2996021283    0.0000000000    1.0311144589    0.3934380578    0.7908047459   -0.7661369381
   0.8585810809    0.0000000000   -1.0845679120    1.0836714184   -0.0914391512    1.1121822494
   0.7621575042    0.0000000000   -1.3634715446    1.5913113067    0.3549315633    0.0768314961
   0.3272354436    1.0000000000    0.3794006121    1.2796312383   -0.0816732184   -1.5664420575
  -0.9163225628    1.0000000000   -0.3791764346   -0.5260509238   -2.0017331804   -1.2676371265
   0.1265648458    1.0000000000    0.6420546893   -0.8186143163    0.3894531355    0.2214796252
  -0.0133270252    0.0000000000   -1.9778879315    0.1016437473   -0.1849318529    1.7122458255
   0.2942268182    0.0000000000    0.7122646355    0.5810453104   -0.3707908030   -0.6961915349
   1.1900412776    0.0000000000    2.5983039273    1.2521523169    1.9847174419    1.2561634509
   0.3678434397    1.0000000000   -0.0246259814   -0.4282835780    0.6608839752    0.1464895670
   1.3854148757    1.0000000000    0.0341421289   -0.1018623778    2.4946665698    0.8420751298
  -0.1817697121    0.0000000000    0.1795494846   -0.3926951554    0.3820462605    1.6887389285
  -0.7936330602    0.0000000000   -1.8619757108   -0.9874030597   -0.3476721824    0.7031280349
   0.3406590165    0.0000000000    0.4261466397    0.6802525514   -0.9354577485    0.1925395052
  -0.1049545519    0.0000000000   -1.6054097440    0.3123214542   -1.3125485922    2.2911091882
   0.4016072491    0.0000000000   -0.4276795981    0.7803229131   -1.0875811357    2.0504767798
   0.1702955194    0.0000000000    1.2428695496    0.1866308410   -1.6905933021    1.1952772892
   0.5510396678    1.0000000000   -0.7352169561    0.1748641988    1.5431187990   -0.8834965218
   0.6530346058    0.0000000000    0.5012489896    1.0051028611   -0.5464427297    0.1285484588
  -0.0361885196    1.0000000000    1.0127390540   -1.8698085541   -0.8149371759   -0.5622202844
   0.6341266227    1.0000000000    0.2787408561   -0.8549883611    1.5532014238    0.8117175308
   0.2047447942    0.0000000000   -1.3709484701    0.4760172387    0.4185606040   -0.0344532346
   0.0547463093    0.0000000000   -0.3324752754    0.4076289660   -0.2202156579   -0.3820555835
   0.5849886908    1.0000000000    1.9594113424   -0.4164892635   -0.0231775775    1.4358894559
  -0.3601121713    0.0000000000   -2.0250457630   -0.9171671682   -0.4048596525    0.7257200104
   1.1216445944    0.0000000000   -0.2757860139    1.4153604746    1.6761583980   -0.0777664650
  -0.4460592217    1.0000000000   -0.5521080715   -0.9244460973   -0.6751909572   -1.6033830347
   0.2282718698    0.0000000000    0.1207473631    0.6311697197   -1.4157552366   -0.3854371738
   0.3937246603    1.0000000000    0.7482156172   -1.7383666329    0.5231549388    2.2948245913
   0.4219972161    1.0000000000    1.6086909680   -0.4417669328    0.2368614272   -0.5337994809
   0.5069377872    0.0000000000   -0.2702323920    0.5961815462   -0.0207466151    2.2388406050
  -0.4080225541    1.0000000000    0.8123413300   -1.7031314159   -1.0930768848    1.4168001720
   0.8935818339    1.0000000000    0.4997401449    0.3384727553    1.1481235698   -1.9694454566
   0.4902705352    0.0000000000    0.4743472979    1.0585789465    0.0154153409   -0.3449940267
   0.5127633429    0.0000000000   -0.5639239315    0.6839847602    0.2459569809   -2.1660193899
  -0.7542381593    1.0000000000   -0.9973214688   -0.9111995566   -1.0157053916   -0.1997671723
  -0.1729371307    1.0000000000   -1.1000431126   -0.6913179776    0.2889517589   -0.5035843111
   0.3544881881    0.0000000000   -0.7564372094    0.7366563723    2.2564647456    1.7892045990
   0.0677104953    0.0000000000    0.3216865759    0.3330757803   -0.3972844457    0.0730790351
   0.3763890070    0.0000000000    0.7609493931    1.2490931347   -1.5414908594   -0.8678171914
  -0.4430720645    1.0000000000    0.3234688479   -1.3738153757   -0.8222228090    0.0373970735
   0.7650156201    1.0000000000   -0.5489550962   -1.3639383000    2.2744342265   -0.1199418213
   0.2157946828    1.0000000000    1.8059701099   -0.6515578090   -0.4586145284    1.0322021109
  -0.0717317170    0.0000000000    1.5188656236   -0.9928072250    0.7426193843   -1.2615752339
  -0.1652170274    0.0000000000   -0.3540001128   -0.3765865530   -1.1110314147   -0.6632753580
   0.4009195472    1.0000000000   -0.8234314060   -0.0051171304    1.1178970962    0.3076170022
  -0.7027138912    1.0000000000    0.1302149542   -1.4918885751   -1.5892820383   -0.3333513295
   0.0893366060    0.0000000000    1.2672986451   -0.3561225941   -0.4996720459    0.0351823105
  -0.0783880878    1.0000000000    0.3327649773    0.1987099854   -0.2105119616   -2.0950099541
   0.0014248109    0.0000000000    0.5565487049   -0.7235177628    0.8672302456    0.8485753187
   0.0681529465    0.0000000000   -0.2120801223   -0.2142237658   -0.0388067275    0.1457428029
   0.2256486542    0.0000000000    0.4562708952    0.4055194462   -0.9420948568    0.7115680712
   0.0662907679    1.0000000000    1.5445444515    0.2987709859   -1.1576190333   -1.6940247290
   0.4396219116    1.0000000000   -0.2396687815    0.7779474814    0.8055182600   -0.9529496426
   0.6356528432    0.0000000000    0.1433077325    1.0263094161   -0.7283631556   -0.2120019610
   0.1896168683    1.0000000000    0.2538164765    0.3360504283    0.5645799890   -0.2401242250
  -0.3482504721    0.0000000000    0.2837253558   -0.3639354779   -0.8104764434    0.0064007224
  -0.0631770341    0.0000000000   -1.4118888761    0.1448386760   -1.0788476307    0.0311316860
   0.0096189933    1.0000000000   -1.8768686559    0.5439906001    0.3998158833    0.1676589889
  -0.7360840345    1.0000000000   -1.0196550709    1.0748385759   -1.1861632595    0.7457551173
   1.0398780422    0.0000000000    0.1679422954    2.0521640786   -1.0310918962    0.0359388237
   0.1328735013    0.0000000000    0.5538561660    0.2756944239   -1.2122726795    0.2679276284
   0.0353642096    0.0000000000   -0.5306745598    0.0350894299   -0.1944350032   -1.0072432928
   0.1575227381    1.0000000000    1.3772574829   -1.0213608430   -0.7928845380   -0.5425831982
  -1.2006340798    1.0000000000   -0.1431759743   -1.9480041383   -2.3352401478    0.5304101866
   0.3608694871    1.0000000000    0.0203159982    1.9225066975    0.7241782444   -1.1681583110
   0.9620936101    0.0000000000   -0.1939638706    1.8384006279    0.5589103566    1.3755725477
   0.9780732034    0.0000000000    0.1340267927    1.4823457336    0.8711385442   -0.6955213632
   0.2461245773    0.0000000000    0.7044740740    0.3912556910   -0.7003208864    0.9173408493
   0.4649621256    0.0000000000    0.6656534379    1.0903319739   -1.5944657237    0.9578158705
   0.1902863679    0.0000000000   -0.8984229406    0.8059600769   -1.4570410088   -0.4362983832
   0.4129156521    1.0000000000    1.5236637765   -0.1095425856   -0.4086721156   -0.6792283639
  -0.2653745767    1.0000000000   -1.0950264574   -0.7696616722   -0.0434664190    1.3029472929
   0.1237837174    0.0000000000    0.0792270141   -0.2304437215    0.7413696165   -0.7415327168
   0.1376141715    0.0000000000   -0.2743965735    0.1389252091    1.2241742233   -0.4497861633
   0.4850061105    1.0000000000   -1.0489916773   -1.7860998860    1.4731885953   -0.1446444930
   0.2400758523    0.0000000000   -0.0751205880    0.7720778276   -0.4007988691    1.4854300048
   0.0832633812    1.0000000000   -0.7408137733    0.0714716681    0.2971342263   -1.3917728566
  -0.5591410416    0.0000000000    0.0729072433   -1.5873826495    0.1826834143    0.4580462296
   0.2422049942    0.0000000000    0.4030859612    0.4215785729    0.0622319602    2.2924774935
   0.0994097198    1.0000000000    1.4719293690    0.1032195943   -0.6229669888    0.3548743589
   1.1646626475    0.0000000000    0.3073842186    1.6326272155    1.3146162440   -0.1566548307
  -0.0978082283    1.0000000000   -0.6112253403   -0.7111134434    0.3551731190    0.5386205654
  -0.1146041744    1.0000000000   -0.3916198107   -2.7496552331    0.5850329149    0.8418678098
  -0.5828449962    0.0000000000    0.1399781061   -0.8344866370   -0.6634063204   -0.5411552813
   0.0287250172    0.0000000000    0.0934608295    0.3997094342   -1.1269942023    0.3918713641
   0.3623764857    0.0000000000    1.4595892682    0.1371088603    0.4405240009    0.9415330076
   0.1153803330    1.0000000000    1.3953529298   -0.6755756484   -0.1024689336   -1.7472332253
   0.3065143068    0.0000000000   -0.3589359262    0.4229473753   -0.8896310535   -1.5906828119
   0.0525343511    1.0000000000   -0.5486421282   -0.3463900790   -0.0021707883    0.5218438574
  -0.8724863437    1.0000000000   -2.5570546041   -1.8729895242   -0.7018975958   -0.6174925764
   1.0852935084    1.0000000000   -0.5489204133   -0.4595766578    2.3557681418   -0.4713736867
   0.9375088106    0.0000000000   -0.9780577061    1.9962196728    0.4981102864   -0.0379544812
   0.3358625408    0.0000000000   -0.3548244581    0.5419935914    0.6415324209    0.6151149477
   0.5648930327    1.0000000000    0.3915842424   -0.2822234109    0.7083680943   -1.3800330730
  -0.4303030981    0.0000000000    0.1771923292   -0.8195121954    0.1114519273   -0.7367265621
   0.0062583531    0.0000000000   -0.0299680070   -0.0731559111    0.2809415193   -1.0812470038
   0.3259690797    0.0000000000    0.1995821111    0.4317503738   -0.9095510744    0.3594360564
  -0.8613214429    1.0000000000   -0.1261177732    0.5646820657   -1.6064998921   -1.9824214389
   0.6508109365    1.0000000000    0.1970189325   -0.1283240742    1.1514130483   -0.5107583338
  -0.0050470024    0.0000000000   -3.2310550079    1.0718333643   -1.6559179445    0.1083174005
   0.0250835121    1.0000000000   -0.2692934898   -1.1074800504    0.6484410859   -0.4873043677
  -0.0433174961    1.0000000000   -0.1108507211   -0.8317242470    0.3242765089   -0.0227186597
   0.1694442851    0.0000000000   -0.3412617162    0.2980538402   -1.5474461099   -1.4978349576
  -0.4879204950    1.0000000000   -0.2179462621   -1.5703092901   -0.7767505436   -0.1431260600
   0.1369651854    1.0000000000    0.7033101178   -1.3776916500    0.2639402259    0.6214511250
   0.8373075337    1.0000000000   -0.5981053313    0.8821261701    1.7023121953   -1.3533536742
   0.4721087131    0.0000000000    2.2007020992    0.2407981094   -0.4454222520   -0.2098502306
   0.0352274601    1.0000000000    0.6882969302   -0.4233796609   -0.1138238167    0.8537417103
   0.7366498148    1.0000000000   -0.0063072509   -0.6288512656    1.8753648257   -0.0133389122
  -0.3503314411    0.0000000000   -0.2066623032   -0.9580401916    0.0009620314    0.0656472756
  -0.3810426369    0.0000000000   -0.0865222864   -1.0947164837   -0.0668969496    0.2839792222
  -0.4524574362    1.0000000000   -0.9153070699   -1.6432880609    0.2262069656   -1.8280211247
   1.0612723659    1.0000000000   -0.0952025393   -0.7102530898    2.4104110724   -0.6678360627
   0.8240271394    0.0000000000    0.2786835167    1.2524219898    1.3383129621    0.6125751096
   0.1238815017    1.0000000000    0.5795416156    0.1354429848   -0.6497620341   -0.0920195852
  -0.1956938949    0.0000000000    0.5796897791   -0.8017215567   -0.3580866148   -0.8429493845
   1.1093002882    1.0000000000   -0.2748775466   -0.5469174888    1.7506486053   -1.4781742538
  -0.0547301869    1.0000000000   -1.4160822525    0.2697751459    0.2007920926    0.0766150022
   0.4102425177    1.0000000000   -0.6691026262   -0.0560018579    0.5705309087    1.1214311216
   0.3485921686    0.0000000000    1.6121930428    0.0554586960   -0.3103550021   -0.7309318422
  -0.2884300345    1.0000000000    0.8960583134   -2.6110527429   -0.0952338822    0.7968460733
   0.0120160686    1.0000000000    0.3696195863    1.1557512090   -0.0778059985   -2.6140754811
  -0.9389418857    1.0000000000   -0.7612942448    0.2014973758   -1.5648814558   -0.5510564712
   0.0219895132    0.0000000000    0.0036451550    0.0783072164    0.3394083203    1.1318709104
   0.2901106806    0.0000000000   -1.2556686857    1.2111033987   -1.1075599999    0.7403292539
  -0.7908554517    0.0000000000   -0.5519368757   -1.2231205386   -1.1098860531   -0.2867571465
  -0.1741092770    1.0000000000   -0.2452033417   -0.8976090917   -0.1298678962    0.4390982994
   0.4807359422    1.0000000000   -0.3616399319    1.3778970528    0.6737436919   -1.2035794586
   0.0290003951    0.0000000000    0.9566019311   -0.4698843236    0.1371862010    0.3363296208
   0.2203258820    1.0000000000   -1.4187259140   -0.6507822385    0.8572506723    2.2872250261
   0.1053416720    1.0000000000   -0.8654322715   -0.8040951552    0.8487239004   -0.3189933919
  -0.4699371609    1.0000000000   -1.3746879710   -0.9566013301   -0.2900602596    0.0145808918
   0.2174294070    0.0000000000   -1.2373532127    0.1974158325    0.3851494470   -0.0464143012
   0.3503032570    1.0000000000    0.1240558964    1.2117018569    0.2455817664   -1.9262491481
  -0.3174464223    0.0000000000   -1.6004405331   -0.4612224408   -1.5857242173   -0.4756276102
   0.1524407252    0.0000000000    0.7538687788    0.3316881075    0.1957644611    0.1931949071
  -0.3286161326    1.0000000000   -0.2468157769    0.2843677388   -0.2902261466   -1.6524153778
  -0.2865049358    1.0000000000    0.0687883325    0.0550878908   -0.7899527830   -0.6627684469
   0.9840929422    1.0000000000    0.3225767380    0.8170267242    1.1846657041    1.1593714645
   0.3678356469    0.0000000000   -0.4341665203    0.9822647174    0.4113515871   -0.0262214976
   0.5687090492    1.0000000000    1.0324797158    1.3062600961    0.2295870827    0.4714854540
   0.9543527848    1.0000000000   -0.1943427267    0.8622322142    1.8159067971   -0.8163141032
   0.0660257297    1.0000000000    0.5940702552    1.8044092573   -0.0435215577    0.8127970076
   0.3687789026    1.0000000000   -0.1991123828   -1.4429382177    0.9110631297   -0.8639859043
   0.0195903163    0.0000000000    0.2908743874   -0.2355702901    0.0877517083   -0.0990671985
  -0.1694769871    1.0000000000    0.2796626702   -0.6742681169   -0.0822821821   -0.8758050739
  -0.2339285537    1.0000000000    0.2499699395   -0.8282112685   -0.4059746534   -0.1285137882
   0.0779359921    0.0000000000   -0.9743078496    0.4112044983   -0.4055758207    0.4337373851
  -0.2209108781    1.0000000000    0.4358757705    0.0423876081   -0.4589716689   -1.2378577611
   1.6599954747    0.0000000000   -0.3189569891    2.6315444292    0.9889526303    0.5612578926
   0.0044124061    1.0000000000    0.6304880305   -1.0846842169   -0.0786633241    0.0344702874
  -0.1094943934    1.0000000000   -2.1524934444   -2.0615538774    0.6939759846    0.3531663877
   0.6483502425    0.0000000000   -1.4651162221    1.3995701161   -0.3214166005   -0.9635769623
   0.3857994200    1.0000000000    0.3634455621    0.8402458828    0.8029628113   -0.9819092032
   0.9151326312    1.0000000000    1.8629275851   -0.4123809962    1.1554670382   -0.3620035196
   0.1538147902    0.0000000000    0.8350587468   -0.5316544015    0.9907415226   -0.2256353939
  -0.4643592669    1.0000000000   -0.6824509342   -0.7801220674   -0.7168071268   -1.7099863535
   0.3548070965    0.0000000000   -1.6920524154    0.7823765835   -0.9393020045   -0.0691244020
   1.4139780315    0.0000000000    0.7426862212    2.3583722991    1.2653250551   -1.5254591954
  -0.7579458810    1.0000000000   -0.0805832220   -0.0322432640   -1.3627458741   -0.8483134432
  -0.1706119153    1.0000000000    0.5907042179   -1.3933637278    0.0977617032   -0.0138697145
  -0.2665303767    0.0000000000    0.1152987222   -0.7088696733   -0.5525146039   -1.1055575007
  -0.7138725950    1.0000000000    0.0296429251   -1.2868522756   -1.1438303048   -0.8977879491
  -0.2888250857    1.0000000000    2.9586254459   -0.3740028590   -1.2525529377   -0.9568200762
  -0.3991394548    0.0000000000   -0.0061299610   -1.2405630330   -0.2884562107    1.0251411373
   0.1187904040    0.0000000000   -0.1592452093    0.2278249836   -0.3017397127    0.5314172364
   0.5795868579    0.0000000000   -0.1214486754    1.1856758152   -0.5113976196    0.4717620112
   0.5997798053    1.0000000000   -0.5835367167   -0.4327022201    1.2165320003   -0.5558007750
   0.7023462992    1.0000000000    0.9901328947   -0.7233119616    0.7971172559   -0.5364553338
   0.3152744191    0.0000000000   -0.3537543338    0.6128437521   -0.7499032523    1.1727550754
  -0.6419738271    0.0000000000    0.6359427056   -0.9199885738   -1.4764864731    0.6956416509
  -0.7197199794    1.0000000000    0.2846030298   -1.1271159123   -1.3563309668   -0.1656298027
   0.6864096604    1.0000000000    1.2189858621   -0.4349631903    1.2955873450   -1.9077381456
   0.9217618847    1.0000000000    0.4201795970    0.1082711662    0.8459455388    0.6228698321
   0.2296176240    1.0000000000   -1.2133847809    0.4236201643    0.3686504481   -0.5264813795
   0.4651832398    0.0000000000   -1.3264877851    0.7492807563   -0.2282375724   -1.7669985783
   0.1830706930    0.0000000000    1.4083691461    0.6313370955   -1.2093807789    0.9555445568
   0.9079652278    0.0000000000   -0.6087108033    1.5034287607    1.1042096875    0.8028139416
   0.3339259926    0.0000000000   -1.3206025798    1.3039755987   -0.8424599285    0.7877670641
   0.3661580933    1.0000000000   -0.6696185999    0.7896187245    0.3900182734    0.4164740179
   1.0520601788    0.0000000000    1.2646252870    1.4624800789    0.4216442698   -0.6124997360
   0.0135154901    1.0000000000   -1.4202129989   -2.6818519970    1.0775900288   -1.0171355133
   0.4466281686    1.0000000000   -0.8664952038   -0.1665494339    0.8299298573   -1.4004534703
  -0.1809801289    1.0000000000   -0.6668075088    0.0164700554   -0.1612275895    1.2088181542
   0.2204071507    1.0000000000   -1.2511898735   -0.2288329554    1.3449771563   -0.7050458380
   0.4671739773    1.0000000000   -1.1843273385   -0.1286193017    1.2657177586   -1.3685817713
  -0.6431925033    1.0000000000   -1.5181079753    0.1089430324   -1.0626191675    0.8258536453
   0.0882406453    0.0000000000   -0.4611874131    0.8809981888   -1.5644120095    0.1650037759
   0.1050504943    1.0000000000   -0.3549088317    0.8312331050    0.2129394038    0.9711339357
   0.9725145762    1.0000000000   -0.6825381542    0.9500051131    1.7733736565   -1.9786406461
   0.6813452934    0.0000000000   -1.6536978390    1.5192981556   -1.0754129661   -0.1213754789
   0.8307038349    0.0000000000    1.2533359469    1.1264455153    0.6657633554   -0.0182795481
  -0.2543753544    1.0000000000   -1.3290788292   -0.7331910190   -0.1700583984    0.3705659068
  -0.1384863047    0.0000000000    0.2780337120   -0.6051720004    0.5337001168   -0.8382702053
  -0.2348500113    1.0000000000   -1.0747665931   -0.8245530289   -0.0161661470   -0.9805870808
  -0.3603983387    0.0000000000    0.6683168667   -0.3282115937   -1.1118582782   -0.4213513554
   0.6789329342    0.0000000000    0.9558323552    1.1498225632   -0.2009106128    2.0086050156
  -0.1966271849    0.0000000000   -0.8776135866   -0.5576946509   -0.4151299686    0.7224900024
  -0.4423016585    1.0000000000   -1.9237157297    0.5312063669   -0.4271698679   -0.4770730997
   0.2376505798    1.0000000000    0.6957873191   -1.0544724612   -0.3104977376    2.1633781288
  -0.0377427339    0.0000000000    1.8758005467   -0.2335452388   -0.8292427182   -0.3829960500
   0.6629199687    1.0000000000    0.4156945399   -0.0493067040    0.8157836395    0.6199946073
   0.7806696582    1.0000000000    0.1605444215    1.8475715077    0.4959240461   -1.3926429945
   0.4998972831    1.0000000000    0.8197606096   -2.1258051910    1.3665693584    0.9084135898
   0.3773616724    0.0000000000    0.7650548460    0.6140837974   -1.0866827629    0.6336464014
   0.5351575231    0.0000000000   -0.8289888338    1.3168713830   -1.0842775446    1.1331444827
  -0.7013163538    0.0000000000   -0.6591513107   -0.9093869471   -1.2173286742   -0.1972009338
  -0.1557456437    1.0000000000    0.6111235501   -0.7950664169   -0.1615445962   -0.0003255326
   0.3443632022    1.0000000000   -0.1440133475   -1.1751384453    0.6515287010    0.5473865698
   0.4693253701    0.0000000000    1.3166055959    1.2843153061   -0.6665846025   -0.1391366138
  -0.0984858204    0.0000000000   -0.7043421471   -0.5603606360    0.1889492481   -0.8607992997
   1.0948156190    0.0000000000    0.7506099169    1.5286586609    1.1653840899    1.0672094576
