    2.105      1.000      1.000      3.328      3.441      0.090      3.055     -3.097     -2.119     -0.132     -0.418      6.399      6.311      3.769      3.795     -3.768     -3.530      8.989     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853  -8.837801  -.3756768   18.25792     -0.675   2.089517   .0888211  -4.316711      3.336  -10.33308  -.4392379   21.34699      0.068  -.2112117  -.0089782   .4363399  
    2.736      1.000      1.000      1.798      1.379      0.438     -0.734      0.781     -1.605      2.438      2.325      6.399      6.311      3.769      3.795     -3.768     -3.530     -1.001      9.135     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   2.227179   6.957335   18.25792     -1.290  -1.007073  -3.145928  -8.255762      3.336   2.603997   8.134452   21.34699      0.458   .3571397   1.115645   2.927752  
    2.926      1.000      1.000     -1.826     -2.203      0.438     -0.734      3.444      3.274      1.153      0.901      0.114     -0.551     -4.696     -4.669     -2.836     -2.781     -1.001     -0.985     -1.026      7.722     -1.159     -1.346     -1.203      1.759      2.853   9.826456   3.290829   .3258964     -0.910  -3.134424  -1.049702  -.1039538     -0.963   -3.31745  -1.110997  -.1100239     -0.143  -.4925002  -.1649358  -.0163339  
    2.840      0.000      1.000      3.376      3.511      0.438     -0.734     -0.580     -2.675     -3.987     -3.740      3.257      2.194      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165      7.761     -1.346     -1.203      1.759      2.853  -1.654798   -11.3752   9.291908     -1.166   .6760953   4.647526  -3.796364     -2.948   1.709485   11.75112  -9.598981     -0.744   .4312318   2.964317  -2.421423  
    2.481      1.000      1.000     -1.842     -2.215      0.438     -0.734     -2.344     -2.631     -3.987     -3.740      3.257      2.194      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853  -6.688175   -11.3752   9.291908     -2.810   6.585899   11.20125  -9.149816     -1.790   4.195974    7.13648  -5.829484     -6.778   15.88699   27.02047  -22.07186  
    2.219      1.000      1.000     -2.213     -2.477      4.771     -0.734      1.534     -0.599      5.008      5.490      1.685      0.650      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346      7.479      1.759      2.853   4.376807   14.29035   4.808902     -2.277  -3.493095  -11.40501  -3.837947     -1.955  -2.999538  -9.793542  -3.295664     -6.778   -10.3966  -33.94508    -11.423  
    1.726      0.000      1.000     -1.134     -1.660      0.438     -0.734     -0.580     -2.675     -0.132     -0.418      0.114     -0.551      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165     -1.159      6.681     -1.203      1.759      2.853  -1.654798  -.3756768   .3258964     -1.698   .9845516   .2235156  -.1938979     -3.113   1.805387   .4098639  -.3555534     -7.045   4.085623   .9275294  -.8046238  
    1.619      0.000      1.000     -4.500     -3.673      0.438     -0.734      4.484      6.181     -0.132     -0.418      0.114     -0.551      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   12.79562  -.3756768   .3258964     -2.810  -12.59995    .369932  -.3209128     -1.790  -8.027615   .2356892  -.2044583     -6.778  -30.39453   .8923773  -.7741297  
    2.459      0.000      1.000      1.572      1.103      0.438     -0.734      1.696     -0.344     -0.132     -0.418     -1.457     -1.409      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346      7.479      1.759      2.853   4.837845  -.3756768  -4.157109     -2.277  -3.861047   .2998247   3.317756     -1.955    -3.3155    .257461   2.848974     -6.722  -11.39795   .8850939   9.794141  
    1.861      0.000      1.000      3.569      3.796      0.438     -0.734     -2.050     -2.750     -0.132     -0.418     -4.599     -2.095      3.769      3.795     -3.768     -3.530     -1.001     -0.985      8.768     -1.165     -1.159     -1.346     -1.203      1.759      2.853  -5.848938  -.3756768  -13.12312     -1.186   2.431826    .156196    5.45623      3.336  -6.838524  -.4392379  -15.34343      0.458  -.9379075  -.0602417  -2.104361  
    2.473      0.000      1.000      0.654      0.051     -1.395     -0.734     -1.009     -2.813     -0.132     -0.418      0.114     -0.551      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346      7.479      1.759      2.853  -2.879771  -.3756768   .3258964     -2.277   2.298323   .2998247  -.2600954     -1.955   1.973581    .257461  -.2233452     -6.778   6.840566   .8923773  -.7741297  
    3.082      1.000      1.000     -2.712     -2.800     -0.125     -0.497      4.090      5.013      5.008      5.490     -1.457     -1.409      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165      7.761     -1.346     -1.203      1.759      2.853   11.67062   14.29035  -4.157109     -1.166  -4.768224   -5.83856   1.698456     -2.948   -12.0563  -14.76261   4.294491     -0.744  -3.041302   -3.72399   1.083321  
    2.946      1.000      1.000      0.074     -0.553      7.128      1.161      2.005      0.181      5.008      5.490     -1.457     -1.409      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165     -1.159      6.681     -1.203      1.759      2.853   5.721855   14.29035  -4.157109     -1.698   -3.40432  -8.502297   2.473346     -3.113  -6.242551  -15.59079   4.535411     -7.045    -14.127  -35.28223   10.26372  
    2.459      1.000      1.000      0.574     -0.036      0.438     -0.734      0.066     -2.286     -2.702     -2.738      0.114     -0.551      3.769      3.795     -3.768     -3.530     -1.001     -0.985     -1.026     -1.165     -1.159      6.681     -1.203      1.759      2.853   .1893655  -7.708689   .3258964     -1.698  -.1126664   4.586422  -.1938979     -3.113   -.206598    8.41019  -.3555534     -7.045   -.467535   19.03241  -.8046238  
    2.651      1.000      1.000     -4.532     -3.685      6.862      2.345      2.652      1.437      1.153      0.901     -4.599     -2.095      9.027      9.273      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159      6.681     -1.203      1.759      2.853   7.566024   3.290829  -13.12312      4.179   11.08209   4.820134  -19.22166      0.194   .5150297   .2240113  -.8933089     -5.791  -15.35632  -6.679206   26.63524  
    2.399      0.000      1.000      3.666      3.941     -1.374      1.871     -0.903     -2.788     -0.132     -0.418     -1.457     -1.409      2.996      3.004      1.021      0.790     -1.001     -0.985     -1.026      7.722     -1.159     -1.346     -1.203      1.759      2.853   -2.57688  -.3756768  -4.157109     -1.301   1.174997   .1712998   1.895544      3.501  -3.162203  -.4610096  -5.101372      0.111   -.099961  -.0145731  -.1612605  
    2.663      1.000      1.000      4.310      4.937      3.246      1.161      2.636      1.404     -0.132     -0.418     -1.457     -1.409      2.996      3.004      1.021      0.790     -1.001      9.135     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   7.521248  -.3756768  -4.157109      2.335   6.155872   -.307478  -3.402445      5.155   13.58849  -.6787279  -7.510567      1.306   3.442167  -.1719319  -1.902539  
    2.239      0.000      1.000     -0.328     -0.944      3.246      1.161      0.283     -2.107     -0.132     -0.418      0.114     -0.551      2.137      2.129      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   .8085568  -.3756768   .3258964     -0.156  -.0443381   .0206007  -.0178709      0.856   .2424748  -.1126602   .0977318      2.528   .7162603  -.3327934   .2886955  
    2.419      1.000      1.000     -1.826     -2.203      3.246      1.161      1.847     -0.093     -0.132     -0.418     -1.457     -1.409      2.137      2.129      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   5.271517  -.3756768  -4.157109     -0.156  -.2890697   .0206007   .2279598      0.856   1.580854  -.1126602  -1.246659      0.621   1.147869  -.0818034  -.9052076  
    2.563      1.000      1.000     -3.856     -3.410      4.771     -2.155      0.134     -2.233     -2.702     -2.738     -1.457     -1.409      2.137      2.129      1.021      0.790     -1.001      9.135     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   .3830154  -7.708689  -4.157109      2.335   .3134844  -6.309285  -3.402445      5.155   .6919864  -13.92714  -7.510567      1.650   .2215223  -4.458427  -2.404322  
    2.529      1.000      1.000     -5.080     -3.860      7.128      1.161      2.342      0.808      5.008      5.490     -1.457     -1.409      2.137      2.129      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346      7.479      1.759      2.853   6.682011   14.29035  -4.157109      0.239   .5597858   1.197175  -.3482621      0.690   1.616595   3.457298  -1.005739      1.132   2.652029   5.671708  -1.649919  
    2.768      1.000      1.000     -4.017     -3.481      3.246      1.161      0.930     -1.429     -0.132     -0.418     -3.028     -1.924      2.137      2.129      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853    2.65272  -.3756768  -8.640115     -0.156  -.1454649   .0206007   .4737906      0.856   .7955135  -.1126602  -2.591049      0.621    .577628  -.0818034  -1.881379  
    3.264      1.000      1.000     -2.293     -2.532      4.059      2.345      2.720      1.582     -2.702     -2.738     -3.028     -1.924      2.137      2.129      1.021      0.790     -1.001     -0.985      8.768     -1.165     -1.159     -1.346     -1.203      1.759      2.853   7.759669  -7.708689  -8.640115      2.101   5.714315  -5.676773  -6.362687      5.155   14.01924  -13.92714  -15.60993      1.441   3.919677  -3.893925   -4.36442  
    2.851      1.000      1.000     -5.080     -3.860      3.246      1.161      5.131      8.270     10.148     13.084     -3.028     -1.924      2.996      3.004      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   14.63979   28.95637  -8.640115     -0.156  -.8027895  -1.587856   .4737906      0.856   4.390267   8.683609  -2.591049      0.298   1.529232   3.024704  -.9025229  
    2.328      1.000      1.000     -3.904     -3.432      7.128      1.161      1.534     -0.599      5.008      5.490     -3.028     -1.924      2.996      3.004      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346      7.479      1.759      2.853   4.376807   14.29035  -8.640115      0.239   .3666672   1.197175  -.7238261      0.690   1.058891   3.457298  -2.090324      0.789   1.210708   3.952981   -2.39002  
    2.423      0.000      1.000      3.473      3.653      3.246      1.161     -4.312     -0.674     -0.132     -0.418     -1.457     -1.409      2.996      3.004      1.021      0.790     -1.001     -0.985      8.768     -1.165     -1.159     -1.346     -1.203      1.759      2.853  -12.30351  -.3756768  -4.157109      2.101  -9.060456   -.276653  -3.061346      5.155  -22.22851  -.6787279  -7.510567      1.590  -6.856159  -.2093468  -2.316558  
    3.758      1.000      1.000      0.735      0.139      4.978     -0.023      3.204      2.684      1.153      0.901     -3.028     -1.924      2.996      3.004      1.021      0.790      8.989     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   9.142796   3.290829  -8.640115      2.862   9.170121   3.300664  -8.665938      5.155   16.51811   5.945476  -15.60993      1.022   3.273725   1.178334  -3.093732  
    1.944      1.000      1.000      0.139     -0.488     -1.586     -4.996      1.828     -0.126      5.008      5.490     -3.028     -1.924      4.420      4.464      1.021      0.790     -1.001     -0.985     -1.026      7.722     -1.159     -1.346     -1.203     -5.115      2.853   5.216041   14.29035  -8.640115      5.128   9.374487   25.68321  -15.52838      3.501   6.400833   17.53631  -10.60266      1.920   3.510669   9.618154  -5.815251  
    2.257      0.000      1.000      1.733      1.299      7.128      1.161     -1.707     -2.833     -3.987     -3.740     -1.457     -1.409      0.240      0.213      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159      6.681     -1.203      1.759      2.853  -4.871379   -11.3752  -4.157109      4.179  -7.135194  -16.66145   -6.08899      0.194  -.3316015  -.7743252  -.2829801     -0.233   .3971381   .9273601   .3389074  
    2.714      1.000      1.000     -0.940     -1.496      3.246      1.161     -0.418     -2.598     -0.132     -0.418     -1.457     -1.409      2.137      2.129      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159      6.681     -1.203      1.759      2.853  -1.193757  -.3756768  -4.157109      0.678  -.2835132   -.089222  -.9872991      0.194  -.0812607  -.0255728  -.2829801      1.132  -.4737913  -.1491027  -1.649919  
    2.752      0.000      1.000      3.038      3.025      3.246      1.161      0.535     -1.869     -0.132     -0.418      0.114     -0.551      2.137      2.129      1.021      0.790     -1.001     -0.985     -1.026     -1.165      7.761     -1.346     -1.203      1.759      2.853   1.527715  -.3756768   .3258964      1.399   .7491788  -.1842288   .1598169      1.186   .6352139  -.1562039   .1355056      1.157    .619243  -.1522766   .1320986  
    3.107      1.000      1.000     -2.068     -2.377      7.128      1.161      5.250      8.680     -0.132     -0.418      0.114     -0.551      2.137      2.129      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159      6.681     -1.203      1.759      2.853   14.98075  -.3756768   .3258964      0.678   3.557875   -.089222   .0773993      0.194    1.01976  -.0255728   .0221842      1.132   5.945721  -.1491027   .1293453  
    2.570      1.000      1.000     -3.920     -3.439      3.246      1.161      1.576     -0.534     -0.132     -0.418      0.114     -0.551      2.137      2.129      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203     -5.115      2.853   4.496884  -.3756768   .3258964     -0.156  -.2465918   .0206007  -.0178709      0.856   1.348552  -.1126602   .0977318      2.528   3.983566  -.3327934   .2886955  
    4.072      1.000      1.000      3.167      3.209      7.128      1.161      2.652      1.438     -0.132     -0.418     -1.457     -1.409      0.240      0.213      1.021      0.790      8.989     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203      1.759      2.853   7.566924  -.3756768  -4.157109      5.466   14.49439  -.7196066  -7.962916      5.155   13.67101  -.6787279  -7.510567     -7.676  -20.35568   1.010603   11.18298  
    2.091      1.000      1.000     -4.307     -3.600     -0.140      1.161      0.232     -2.152     -0.132     -0.418     -1.457     -1.409      0.965      0.943      1.021      0.790     -1.001     -0.985     -1.026     -1.165     -1.159     -1.346     -1.203     -5.115      2.853   .6611112  -.3756768  -4.157109      0.014   .0032109  -.0018246  -.0201906      0.856    .198258  -.1126602  -1.246659      0.585   .1356349  -.0770746  -.8528806  
    2.899      1.000      1.000      0.799      0.209     -0.140      1.161     -0.434     -2.606     -2.702     -2.738      0.114     -0.551      0.965      0.943      1.021      0.790     -1.001     -0.985     -1.026     -1.165      7.761     -1.346     -1.203     -5.115      2.853  -1.238529  -7.708689   .3258964      2.171  -.9425401  -5.866432   .2480123      1.186  -.5149723  -3.205222   .1355056      0.779  -.3382016  -2.104989   .0889916  
